PI1934,Product Impact,Quality & Performance,Financial Services,Average Insurance Premium,Average amount of annualized insurance premium charged for a particular insurance product provided by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI3734,Product Impact,Quality & Performance,Financial Services,Minimum Insurance Premium,Minimum annualized insurance premium offered for the insurance product provided by the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI2025,Product Impact,Quality & Performance,Financial Services,Gross Earned Premium,Value of gross earned premiums collected by the organization as of the end of the reporting period without any deductions such as commissions and other expenses.,Metric,Flow,Reporting Currency (OD5990)
PI7902,Product Impact,Quality & Performance,Financial Services,Claims Rejection Ratio,Percent of claims rejected by the organization during the reporting period relative to the total claims submitted to the organization during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
PI1478,Product Impact,Quantity & Reach,Financial Services,Number of Loans Outstanding,Number of loans on the organization's balance sheet at the end of the reporting period.,Metric,Stock,Number of investments
PI7569,Product Impact,Quantity & Reach,Financial Services,Value of Loans Outstanding,Value of loans on the organization's balance sheet at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
PI8381,Product Impact,Quantity & Reach,Financial Services,Number of Loans Disbursed,Number of loans disbursed by the organization during the reporting period.,Metric,Flow,Number of investments
PI5476,Product Impact,Quantity & Reach,Financial Services,Value of Loans Disbursed,Value of loans disbursed by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI1914,Product Impact,Quantity & Reach,Financial Services,Number of Equity Investments Outstanding,Number of equity investments on the organization's balance sheet at the end of the reporting period.  ,Metric,Stock,Number of investments
PI7940,Product Impact,Quantity & Reach,Financial Services,Value of Equity Investments Outstanding,Value of equity investments on the organization's balance sheet at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
PI5066,Product Impact,Quantity & Reach,Financial Services,Number of Equity Deals Closed,Number of equity investments closed by the organization during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
PI4142,Product Impact,Quantity & Reach,Financial Services,Value of Equity Deals Closed,Value of equity investments closed by the organization at the end of the reporting period. ,Metric,Stock,Reporting Currency (OD5990)
PI6439,Product Impact,Quantity & Reach,Financial Services,Number of Voluntary Savings Accounts,Number of voluntary savings accounts managed by the organization  including demand deposits and time deposits  at the end of the reporting period.,Metric,Stock,Number of investments
PI3240,Product Impact,Quantity & Reach,Financial Services,Value of Voluntary Savings Accounts,Value of voluntary savings accounts managed by the organization  including demand deposits and time deposits  at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
FP8478,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Incurred Claims Ratio,Percent of gross incurred claims during the reporting period relative to the gross earned premium during the same reporting period. ,Metric,Flow,Decimal
FP2460,Financial Performance,Balance Sheet,Financial Services,Gross Incurred Claims,Value of the organization's gross incurred claims at the end of the reporting period. Incurred claims are those where the insured event has happened  and for which the insurer may be liable if a claim is made. An insurer is usually not aware of all incurred claims at a particular point in time or for a current accounting period. ,Metric,Flow,Reporting Currency (OD5990)
PI1275,Product Impact,Quality & Performance,Financial Services,Renewal Ratio,Percent of policies that stay enrolled after their coverage term expires  during the reporting period.,Metric,Stock,Decimal
PI3212,Product Impact,Quality & Performance,Financial Services,Number of Renewals,Number of policies that are renewed after the coverage term expired  during the reporting period.,Metric,Stock,Number of policies
PI3069,Product Impact,Quality & Performance,Financial Services,Number of Potential Renewals,"Number of policies that could have been renewed during the reporting period. This number excludes policies that became ineligible due to clients' old age  death  or due to other reasons which results in ineligibility during the reporting period.  

Organizations should footnote specific criteria resulting in ineligibility.",Metric,Stock,Number of policies
PI9897,Product Impact,Quality & Performance,Financial Services,Promptness of Claims Settlement,"Average number of days elapsed between when an insured incident occurred and when the beneficiary received the payment or claim denial  for all claims settled (or rejected) during the reporting period.

Organizations should note that acceptable timing can vary by geography  and should footnote the details of claims settlement using a schedule to reflect the detailed timeline breakouts of claims settlement.  See usage guidance for further information.",Metric,Flow,Decimal
PI2070,Product Impact,Quality & Performance,Financial Services,Promptness of Claims Submission,Average number of days elapsed between when an insured incident occurred and when the beneficiary submits a complete claim  for all claims settled during the reporting period. ,Metric,Flow,Decimal
PI8919,Product Impact,Quality & Performance,Financial Services,Promptness of Claims Processing,Average number of days elapsed between when a beneficiary submits a completed claim and when the beneficiary received the payment or claim denial  for all claims settled during the reporting period.,Metric,Flow,Decimal
PI3383,Product Impact,Quality & Performance,Financial Services,Claims Rejected,Number of claims that were submitted to the organization but rejected during the reporting period.,Metric,Flow,Number of claims
PI8018,Product Impact,Quality & Performance,Financial Services,Claims Submitted,Number of claims submitted to the organization during the reporting period.,Metric,Flow,Number of claims
PI5216,Product Impact,Quality & Performance,Financial Services,Complaints Ratio,Percent of complaints registered  by clients of the reporting organization relative to the total number of clients during the reporting period. ,Metric,Flow,Decimal
PI2197,Product Impact,Quality & Performance,Financial Services,Number of Complaints Registered,The number of complaints registered by clients of the reporting organization during the reporting period.,Metric,Flow,Number of complaints
FP6152,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Solvency Ratio,Ratio of an organization's admitted assets to admitted liabilities  per an organization’s statutory accounts   as of the end of the reporting period. ,Metric,Stock,Decimal
OI5323,Operational Impact,Employees,Health,Caregivers Employed: Total,Number of caregivers  with current licenses  certifications  or trainings based on local requirements  employed by the organization as of the end of the reporting period. ,Metric,Stock,Number of people
OI4919,Operational Impact,Employees,Health,Caregivers Employed: Professionals,Number of caregiver professionals  with current licenses or certifications based on local requirements  employed by the organization as of the end of the reporting period.,Submetric,Stock,Number of people
PI1017,Product Impact,Quality & Performance,Health,Healthcare Facilities,Number of healthcare units/facilities under the organization's management as of the end of the reporting period.,Metric,Stock,Number of facilities
PI3902,Product Impact,Quality & Performance,Health,Health Intervention Completion Rate,"Percentage of the organization's clients  or patients  who successfully complete the course of a health intervention. Successful completion means that all required steps were completed and taken in the appropriate timeframe  and that the treatment adhered to local protocols. 

Report the number of clients that completed treatment as a percentage of the number of clients who were expected to complete the treatment program during the reporting period.

Organizations should footnote the expected timeframe and clinical protocols that define a completed treatment.",Metric,Flow,Decimal
PI5743,Product Impact,Quality & Performance,Health,Critical Equipment/Facility Utilization Rate,"Utilization rate of identified critical equipment/facility during the reporting period.  

Organizations should footnote the specific critical equipment described and calculation assumptions.",Metric,Flow,Decimal
PI3863,Product Impact,Quality & Performance,Health,Quality Assurance Mechanism,"Quality assurance mechanisms that may be in place. Choose all that apply:
- Peer review/supervision
- Audit and feedback
- Checklists and logs
- Electronic monitoring systems
- Communication an education strategies
- Guidelines  protocols and registries
- Other (footnote)",Metric,Stock,Selection
PI1533,Product Impact,Quality & Performance,Health,Disease/Condition Addressed,"Diseases/conditions addressed by the organization's products or services  provided during the reporting period. Choose all that apply: 

General: Primary Care
General: Acute or Emergency Care
Specific: Infectious and parasitic diseases
Specific: Infections and parasitic diseases: Tuberculosis
Specific: Infections and parasitic diseases: HIV/AIDS
Specific: Infections and parasitic diseases: Diarrheal diseases
Specific: Infections and parasitic diseases: Childhood cluster diseases
Specific: Infections and parasitic diseases: Malaria
Specific: Infections and parasitic diseases: Tropical-cluster diseases
Specific: Respiratory infections
Specific: Maternal conditions
Specific: Prenatal period
Specific: Nutritional deficiencies
Specific: Malignant neoplasms (cancer)
Specific: Other neoplasms
Specific: Diabetes mellitus
Specific: Endocrine disorders
Specific: Neuropsychiatric conditions
Specific: Sense organ diseases
Specific: Cardiovascular diseases
Specific: Respiratory diseases
Specific: Digestive diseases
Specific: Genitourinary diseases
Specific: Skin diseases
Specific: Musculoskeletal diseases
Specific: Congenital anomalies
Specific: Oral conditions
Specific: Unintentional injuries
Specific: Unintentional injuries: Traffic accidents
Specific: Intentional injuries

Sources: World Health Organization 2004 Global Burden of Disease Report http://www.who.int/healthinfo/global_burden_disease/2004_report_update/en/ and Disease Control Priorities Network http://www.dcp-3.org/ ",Metric,Flow,Selection
PD7557,Product Description,Product/Service Information,Housing/Community Facilities,Community Facilities Type,"Type of community development facilities projected to be built  renovated  or purchased as a result of investments made by the organization the during reporting period.  Choose all that apply:
-  Childcare 
-  Education 
-  Healthcare
-  Other (footnote)",Metric,Flow,Selection
PD2532,Product Description,Product/Service Information,Housing/Community Facilities,Housing Type,"Type of housing units projected to be constructed or preserved as a result of investments made by the organization the during reporting period. Choose all that apply:
-  Rent 
-  Sale 
-  Other ",Metric,Flow,Selection
PD1007,Product Description,Product/Service Information,Housing/Community Facilities,Setting of Housing/Community Facilities,"Setting of community development facilities or housing units projected to be constructed or preserved as a result of investments made by the organization during the reporting period. Choose all that apply:
-  Urban 
-  Rural 
-  Peri-urban
-  Other (footnote)",Metric,Flow,Selection
PD5833,Product Description,Product/Service Information,Housing/Community Facilities,Percent Affordable Housing,"Percentage of housing units projected to be constructed or preserved  as a result of investments made by the organization during the reporting period that will be considered to be affordable housing.

Organizations should footnote the assumptions used when defining affordable housing.",Metric,Flow,Decimal
PI2640,Product Impact,Client Information,Housing/Community Facilities,Individuals Housed,Number of individuals projected to be housed in single-family or multi-family dwellings as a result of new construction  loans  repairs  or remodeling resulting from investments made by the organization during the reporting period.,Metric,Flow,Number of people
PI2491,Product Impact,Product/Service Information,Housing/Community Facilities,Number of Housing Units Constructed,Number of housing units constructed by the organization during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
PI6058,Product Impact,Product/Service Information,Housing/Community Facilities,Number of Housing Units Improved,Number of housing units improved or refurbished by the organization during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
PI1586,Product Impact,Quality & Performance,Housing/Community Facilities,Energy Efficiency Improvements,Area of buildings projected to receive energy efficiency improvements as a result of investments made by the organization during the reporting period. ,Metric,Flow,Number of square feet or square meters 
PI4009,Product Impact,Quality & Performance,Housing/Community Facilities,Energy Saved/Conserved,Amount (estimated) of energy conserved as a result of energy-efficient construction/renovation investments made by the organization during the reporting period.,Metric,Flow,Number of kWh
PI9170,Product Impact,Quality & Performance,Housing/Community Facilities,Area of Buildings Reused,Area of buildings projected to be renovated/remodeled that qualify for reuse as a result of investments made by the organization during the reporting period.  ,Metric,Flow,Number of square feet or square meters 
PI5965,Product Impact,Quantity & Reach,Housing/Community Facilities,Number of Housing Units Financed,Number of housing units projected to be constructed or preserved  as a result of investments made by the organization during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
PI7233,Product Impact,Quantity & Reach,Housing/Community Facilities,Value of Housing Units Financed,Value of housing units projected to be constructed or preserved as a result of investments made by the organization during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
PI8007,Product Impact,Quantity & Reach,Housing/Community Facilities,Number of Community Facilities Financed,Number of community development facilities projected to be built  renovated  or purchased  as a result of investments made by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI2410,Product Impact,Quantity & Reach,Housing/Community Facilities,Value of Community Facilities Financed,Value of community development facilities projected to be built  renovated  or purchased  as a result of investments made by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI4765,Product Impact,Quantity & Reach,Housing/Community Facilities,Area of Community Facilities Financed,Area of community facilities projected to be constructed or preserved as a result of investments made by the organization during the reporting period.,Metric,Flow,Number of square feet or square meters 
PI5983,Product Impact,Quantity & Reach,Housing/Community Facilities,Value of Commercial or Retail Infrastructure Financed,Value of commercial or retail infrastructure projected to be built or renovated as a result of investments made by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PD9009,Product Description,Product/Service Information,Land Conservation,Conservation Priority Characteristics,"Indicate the primary characteristics of hectares directly or indirectly controlled  during the reporting period  that are desirable to maintain or enhance through protection  restoration  or sustainable stewardship. (Select all that apply):

Ecology and Habitat
- Wilderness  or wilderness-quality lands (biologically/ecologically intact ecosystems   free of significant human intervention) 
- Significant biodiversity 
- Critical habitat for endangered or vulnerable species
- Wildlife habitat
- Land with shared boundaries to existing protected land  to increase conservation assemblage or create buffer areas

Public / Human Use
- Park  land for community recreation  and access to public lands
- Natural or cultural features of outstanding/unique value  because of rarity  representativeness  aesthetic qualities or cultural significance (e.g. waterfalls  distinct scenic landscapes  geological features  cave dwellings  natural pilgrimage sites)
- Open space
- Working lands  specifically land for traditional activities related to the sustainable use of natural resources  including agriculture  timber  and ranching
- Scientific value (research reserves  field stations  etc.)

Ecosystem Services
- Land that provides basic ecosystem services in critical situations (e.g.  watershed function  flood control) 
- Land providing other ecosystem services (regulating values/services  supporting values/services  provisioning values/services  and/or cultural values/services). 
",Metric,Flow,Selection
PD3922,Product Description,Product/Service Information,Land Conservation,Type of Land Area,"Type(s) of land present on hectares directly or indirectly controlled by the organization. Report for hectares controlled at any point during the reporting period. (Select all that apply):
-Urban/Built-up Land
-Agricultural Land
-Rangeland
-Forest Land
-Water Areas 
-Wetland
-Barren Land
-Tundra
-Perennial Snow or Ice

",Metric,Flow,Selection
PD8494,Product Description,Product/Service Information,Land Conservation,Ecosystem Services,"The ecosystem services provided by land during the reporting period. Report for hectares directly or indirectly controlled during the reporting period. (Select all that apply):

Provisioning Values/Services
- Food
- Biological raw materials
- Biomass fuel
- Freshwater
- Genetic resources
- Biochemical's  natural medicines  pharmaceuticals

Regulating Values/Services
- Maintenance of air quality
- Regulation of climate
- Regulation of water timing and flows
- Erosion control
- Water purification and waste treatment
- Disease mitigation
- Maintenance of soil quality
- Pest mitigation
- Pollination
- Natural hazard mitigation

Supporting Values/Services
- Habitat
- Nutrient cycling
- Primary production
- Water cycling

Cultural Values/Services
- Recreation and ecotourism
- Ethical and spiritual values
- Educational and inspirational values

Organizations should footnote specific details around the selections. 
",Metric,Flow,Selection
PI7170,Product Impact,Quality and Performance,Land Conservation,Fresh Water Bodies Present,"Surface area in hectares of freshwater bodies present during the reporting period on protected land  land under sustainable stewardship  or land under sustainable cultivation.

",Metric,Flow,Number of hectares
PI3239,Product Impact,Quality and Performance,Land Conservation,Streams Present,"Length of freshwater streams present during the reporting period on protected land  land under sustainable stewardship  or land under sustainable cultivation.

",Metric,Flow,Unit of Measure (PD1602)
PI5840,Product Impact,Quality and Performance,Land Conservation,Coastline Present,"Length of marine or freshwater coastline present during the reporting period on protected land  land under sustainable stewardship  or land under sustainable cultivation.
",Metric,Flow,Unit of Measure (PD1602)
PI4716,Product Impact,Quality and Performance,Land Conservation,Protected Land Area: Total,"Number of hectares with a status of protected land during the reporting period. 

Organizations should footnote the mechanisms used to ensure protection. 
",Metric,Flow,Number of hectares
PI3924,Product Impact,Quality and Performance,Land Conservation,Protected Land Area: Permanent,"Number of hectares with a status of permanently protected land during the reporting period. 

Organizations should footnote the mechanisms used to ensure protection. ",Submetric,Flow,Number of hectares
PI9556,Product Impact,Quality and Performance,Land Conservation,Ecological Restoration Management Area,"Hectares under ecological restoration management during the reporting period. Include both hectares directly controlled and hectares indirectly controlled by the organization. 

Organizations should footnote relevant ecological restoration activities undertaken during the reporting period. ",Metric,Flow,Number of hectares
PI6885,Product Impact,Quality and Performance,Land Conservation,Streams Restored,Length of freshwater streams under ecological restoration management on protected land  land under sustainable stewardship  or land under sustainable cultivation during the reporting period.,Metric,Flow,Unit of Measure (PD1602)
PI2538,Product Impact,Quality and Performance,Land Conservation,Coastline Restored,Length of marine or freshwater coastline under ecological restoration management on protected land  land under sustainable stewardship  or land under sustainable cultivation during the reporting period.,Metric,Flow,Unit of Measure (PD1602)
PI2135,Product Impact,Quality and Performance,Land Conservation,Protected Land Adjacency,"Length of protected land boundary shared with other protected land  as of the end of the reporting period. 
",Metric,Stock,Unit of Measure (PD1602)
PI5750,Product Impact,Quality and Performance,Land Conservation,Protected Land Assemblage Total Area,Number of hectares of contiguous protected land areas  as of the end of the reporting period. ,Metric,Stock,Number of hectares
PI3180,Product Impact,Quantity & Reach,Land Conservation,Revenue Generated at Directly Supported Enterprises ,Revenue generated by enterprises operating on hectares indirectly controlled by the organization that are under sustainable stewardship. Report revenue generated by the enterprises during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PD6052,Product Description,Product/Service Information,Water,Water Production Capacity of Product: Total,"Volume of potential water production capacity over the lifetime of the product based on the planned operation of the product/system. 

Organizations should footnote the calculation assumptions when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PD6929,Product Description,Product/Service Information,Water,Water Production Capacity of Product: Potable,"Volume of potential potable water production capacity over the lifetime of the product based on the planned operation of the product/system. 

Organizations should footnote the calculation assumptions when reporting against this metric.",Submetric,Flow,Unit of Measure (PD1602)
PD8586,Product Description,Product/Service Information,Water,Wastewater Treated Capacity of Product,"Volume of potential wastewater treated over the lifetime of the product based on the planned operation of the product/system. 

Organizations should footnote the calculation assumptions when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PD3931,Product Description,Product/Service Information,Water,Water Consumption of Product,"Average volume of water utilization/consumption over the lifetime of the product based on the planned operation of the product/system. 

Organizations should footnote assumptions made with respect to product consumption.",Metric,Flow,Unit of Measure (PD1602)
PD7621,Product Description,Product/Service Information,Water,Water Consumption of Product Replaced,"Average volume of water that would have been consumed by the replaced product during the lifetime of the organization's product. 

Organizations should footnote the product replaced  source for product utilization information and other calculation assumptions.",Metric,Flow,Unit of Measure (PD1602)
PD2020,Product Description,Product/Service Information,Water,Water Production Capacity of Products Sold: Total,"Volume of potential water produced over the lifetime of the product  for all products sold during the reporting period. 

Organizations should footnote calculation assumptions when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PD1403,Product Description,Product/Service Information,Water,Water Production Capacity of Products Sold: Potable,"Volume of potential potable water produced over the lifetime of the product  for all products sold during the reporting period. 

Organizations should footnote calculation assumptions when reporting against this metric.",Submetric,Flow,Unit of Measure (PD1602)
PD3523,Product Description,Product/Service Information,Water,Wastewater Treated Capacity of Products Sold,"Volume of potential wastewater treated over the lifetime of the product  for all products sold during the reporting period. 

Organizations should footnote the calculation assumptions when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PD5786,Product Description,Product/Service Information,Water,Water Savings from Products Sold,"Amount of water savings over the lifetime of the organization's products for products that were sold during the reporting period. 

Organizations should footnote the energy type(s) and calculation assumptions used when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PI9468,Product Impact,Quality & Performance,Water,Water Produced for Service Sale: Total,"Volume of water produced and delivered to offtaker(s) during the reporting period. 

Organizations should footnote the calculation assumptions used when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PI8043,Product Impact,Quality & Performance,Water,Water Produced for Service Sale: Potable,"Volume of potable water produced and delivered to offtaker(s) during the reporting period. 

Organizations should footnote the calculation assumptions used when reporting against this metric.",Submetric,Flow,Unit of Measure (PD1602)
PI2884,Product Impact,Quality & Performance,Water,Water Savings from Services,"Amount of water savings over the course of the reporting period due to the organization’s services. 

Organizations should footnote the energy type(s) and calculation assumptions used when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
OD3292,Organizational Description,Governance & Ownership,Cross-Sector,Board of Directors Remuneration,Indicate whether the members of the board of directors or governing body of the reporting organizations receive compensation from the reporting organization. ,Metric,Stock,Yes/No
OD7212,Organizational Description,Impact Objectives,Cross-Sector,Target Beneficiary Entity ,"Indicate which entities the organization seeks to benefit via its products/services/operations: Select all that apply: 
- Clients/Customers
- Suppliers
- Distributors
- Employees
- Environment",Metric,Stock,Selection
OD7900,Organizational Description,Impact Objectives,Cross-Sector,Relationship to Target Beneficiary Entity,Describe the types of intermediaries (if any) that link the organization to the target beneficiaries of its products and services.,Metric,Stock,Text
